from	to	eweight	consensus_lin	Team Name	Section	Sample Location	Plant Scientific Name	Plant Common Name	Date of collection	Time of collection	Elevation	Type of Biom	Soil Characterization	Longitude	Latitude	pH  Litmus Strip	pH meter CALeDNA	Amount of Leaf Litter	Soil Temperature (Celsius)	Moisture content (%)	Nitrogen content	Potassium content	Phosphate content
S18.K0010A2	Actinobacteria;Actinobacteria;Micrococcales;NA;;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;NA;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;Promicromonospora sp. YIM 100715	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;Promicromonospora vindobonensis	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micrococcales;Promicromonosporaceae;Xylanimonas;Xylanimonas cellulosilytica	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;	3.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Catellatospora sp. L2007	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Couchioplanes;Couchioplanes caeruleus	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Dactylosporangium;Dactylosporangium sp. P3850	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;NA;	9.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium;	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;;NA;	47.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium L2002	9.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium SCGC AAA007-L10	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium SCGC AAA041-L20	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium YJF1-30	4.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium YJF2-33	3.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium enrichment culture clone CTBE CDB1001A04	3.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;NA;NA;NA;actinobacterium enrichment culture clone Lpl4-94	5.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;NA;NA;Propionibacterineae bacterium P3819	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium sp. GWS-BW-H252	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sp. TR-24	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;Kribbella sp. enrichment culture clone VanCtr42	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola scoriae	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;NA;	5.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;	11.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides dilutus	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp.	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. 2.20	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. PFW-1	4.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinomycetospora;Actinomycetospora sp. I12A-02640	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;	7.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis mediterranei	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Amycolatopsis sp.	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Kutzneria;Kutzneria viridogrisea	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lentzea;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Lentzea;Lentzea albida	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;NA;	8.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;	5.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. RM452	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora cebuensis	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Saccharothrix sp. LM 009	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptacidiphilus;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;	9.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. DOSMB-SP10	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. ZZY-2013	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Streptosporangium;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;Actinomadura sp. JSM 082016	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;NA;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;NA;;NA;;	85.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Rubrobacteria;NA;;NA;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Rubrobacteria;NA;NA;NA;bacterium Ellin5025	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Rubrobacteria;NA;NA;NA;bacterium Ellin504	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Rubrobacteria;Rubrobacterales;Rubrobacteraceae;Rubrobacter;	8.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;NA;;NA;	7.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;	19.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter sp.	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter sp. L1948	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;NA;;	59.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;NA;NA;Solirubrobacterales bacterium	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;NA;NA;Solirubrobacterales bacterium URHD0044	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Parviterribacteraceae;Parviterribacter;	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Parviterribacteraceae;Parviterribacter;Parviterribacter multiflagellatus	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter;Patulibacter brassicae	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Patulibacteraceae;Patulibacter;Patulibacter sp.	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;	88.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter pauli	4.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter sp. URHD0016	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Armatimonadetes;Armatimonadia;Armatimonadales;Armatimonadaceae;Armatimonas;Armatimonas rosea	8.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Armatimonadetes;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;Chthonomonas calidirosea	24.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia;Preussia isomera	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacillariophyta;Bacillariophyceae;NA;NA;NA;Endosymbiont of Kryptoperidinium foliaceum	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga pinensis	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Chitinophaga;Chitinophaga sp. WW1(2011)	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Edaphobaculum;Edaphobaculum flavum	6.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Ferruginibacter;	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flaviaesturariibacter;Flaviaesturariibacter sp.	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;	12.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter ginsenosidimutans	4.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter rigui	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter sp. BS3-3-4	6.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter sp. Gsoil 439	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter sp. MDT2-37	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavosolibacter sp. HU1-JC5	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavitalea;	2.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavitalea;Flavitalea sp.	7.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavitalea;Flavitalea sp. AN120636	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;NA;	108.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Niveitalea;Niveitalea solisilvae	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Panacibacter;Panacibacter ginsenosidivorans	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Panacibacter;Panacibacter sp.	3.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
S18.K0010A2	Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae;Rurimicrobium;Rurimicrobium arvi	1.0		LIT	1B	Skirball	N/A	N/A	1/17/2018	1:00		Chaparral	Burned	34.0948	-118.4729	6.75	6.5	Low	28	5.78%	Low	High	Low
