otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B
OTU_87	acuz02000034.1 prevotella oris str. f0302  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella oris;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.26739927	4.24E-135	484.589			3	10	0	8	6	7	0	0	4	2	8	11
OTU_88	stomatobaculum longum ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__lachnospiraceae;g__stomatobaculum;s__stomatobaculum longum;superkingdom__bacteria	99.26739927	4.24E-135	484.589			14	17	2	10	6	0	0	0	3	2	5	2
OTU_89	ab108825.1 prevotella shahii str. jcm 12083 ehs11  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella shahii;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.26739927	4.24E-135	484.589			3	2	3	9	1	0	0	0	3	5	13	25
OTU_90	eu534920.1 profile human skin microbiota ear punch biopsy female c57bl/6j mouse clone nbt212h10  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__elizabethkingia;s__elizabethkingia meningoseptica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			0	0	0	0	0	0	55	0	0	0	0	0
OTU_91	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.08029197	1.70E-127	459.342			3	6	1	12	9	8	0	0	4	4	9	15
OTU_92	uncultured eubacterium sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			1	0	0	5	3	0	0	0	2	8	12	22
OTU_93	uncultured porphyromonas sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			1	1	2	0	0	0	0	1	0	8	14	25
OTU_94	fj557921.1 survey approach assess endotracheal tube biofilms and their origins biofilm extubated endotracheal tube icu patient clone et_g_2g05  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__alloprevotella;s__prevotella tannerae;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63235294	1.21E-135	487.294			0	1	5	16	0	0	0	0	2	7	5	15
OTU_95	veillonella sp. dnf00869 ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella sp.;superkingdom__bacteria	98.9010989	2.20E-132	476.474			0	0	6	4	4	22	0	0	1	0	18	0
OTU_96	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	98.86363636	2.02E-126	456.637			167	53	152	87	123	155	1	34	96	80	136	78
OTU_97	ab021701.1 mogibacterium pumilum str. atcc 700696  ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiales family xiii. incertae sedis;g__mogibacterium;s__mogibacterium pumilum;superkingdom__bacteria	99.63235294	1.21E-135	487.294			5	4	0	3	15	0	0	0	1	1	5	13
OTU_98	acinetobacter sp. b51 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	97.81021898	5.88E-127	458.44			0	0	0	0	0	0	109	0	0	0	0	0
OTU_99	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.90510949	7.67E-132	474.671			0	0	0	0	0	0	19	68	0	0	0	0
OTU_100	uncultured gemella sp. ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella spp.;superkingdom__bacteria	96.7032967	2.42E-125	452.129			0	1	1	1	1	2	0	0	2	0	1	0
OTU_101	gq032248.1 topographical and temporal human skin microbiome skin volar forearm clone nbw904c07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	95.42253521	2.46E-119	432.291			69	4	0	0	2	4	5	10	7	12	2	4
OTU_102	tannerella sp. oral taxon 286 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__tannerella;s__tannerella sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			4	5	1	14	0	1	0	4	3	12	9	12
OTU_103	ab002526.1 streptococcus uberis str. atcc 19436 nctc 3858  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus uberis;superkingdom__bacteria	97.42647059	2.48E-125	453.03			8	5	4	1	13	16	2	14	1	3	3	3
OTU_104	gq069708.1 topographical and temporal human skin microbiome skin volar forearm clone nbw232a08c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	96.08540925	2.96E-118	429.586			8	6	3	3	4	5	0	0	5	3	6	2
OTU_105	rothia mucilaginosa ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.83393502	1.40E-128	462.949			0	1	2	15	8	21	0	1	0	0	38	69
OTU_106	alloprevotella rava ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__alloprevotella;s__alloprevotella rava;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	0	0	3	3	24	11
OTU_107	gq022485.1 topographical and temporal human skin microbiome skin axillary vault clone nbu313d08c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__dysgonomonas;s__dysgonomonas gadei;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	84.61538462	8.22E-81	304.252			0	0	0	0	0	1	0	6	3	5	8	18
OTU_108	gq105122.1 topographical and temporal human skin microbiome skin volar forearm clone nbw526d02c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus mutans;superkingdom__bacteria	99.63235294	1.21E-135	487.294			3	5	0	0	6	7	0	14	0	0	5	1
OTU_109	gq045971.1 topographical and temporal human skin microbiome skin volar forearm clone nbw992b09c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	96.75090253	4.59E-122	442.21			2	0	7	16	10	13	0	3	12	23	16	24
OTU_110	lachnoanaerobaculum sp. icm62 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__lachnospiraceae;g__lachnoanaerobaculum;s__lachnoanaerobaculum sp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	3	6	0	0	0	0	10	16	2	7
OTU_111	streptococcus gallolyticus subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus gallolyticus;superkingdom__bacteria	94.85294118	6.18E-114	415.159			6	4	6	0	18	14	0	0	0	2	2	4
OTU_112	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	96.93251534	1.15E-69	266.382			2	0	0	0	0	3	0	0	3	0	9	31
OTU_113	uncultured leptotrichia sp. ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__leptotrichiaceae;g__leptotrichia;s__leptotrichia spp.;superkingdom__bacteria	98.90510949	6.33E-133	478.277			2	2	1	2	1	1	0	0	5	8	17	1
OTU_114	filifactor alocis ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__peptostreptococcaceae;g__filifactor;s__filifactor alocis;superkingdom__bacteria	98.90909091	2.70E-131	472.867			2	6	1	4	0	0	0	0	4	7	6	9
OTU_115	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.46376812	3.74E-123	445.817			11	4	17	9	16	8	1	3	8	8	13	6
OTU_116	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.5	6.07E-127	457.539			0	0	0	1	0	8	0	0	0	0	16	31
OTU_117	am277334.2 fecal microbiota irritable bowel syndrome patients significantly that healthy subjects human faecal clone ap07s.31  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillales;g__gemella;s__gemella sanguinis;superkingdom__bacteria	98.51301115	7.40E-126	453.932			0	2	1	0	0	0	0	0	0	0	1	0
OTU_118	gq103128.1 topographical and temporal human skin microbiome skin volar forearm clone nbw696e04c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.50187266	8.68E-125	450.325			6	16	17	27	99	14	1	1	14	5	27	45
OTU_119	gq045971.1 topographical and temporal human skin microbiome skin volar forearm clone nbw992b09c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	98.54014599	1.13E-129	466.555			7	1	15	22	32	33	3	6	26	44	42	73
OTU_120	peptococcus sp. oral taxon 168 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__peptococcaceae;g__peptococcus;s__peptococcus sp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	2	1	1	0	0	0	2	3	9	6	9
OTU_121	gq077235.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156d09c1  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__kingella;s__kingella oralis;superkingdom__bacteria	98.90510949	6.33E-133	478.277			1	5	3	0	2	1	1	4	2	3	0	11
OTU_122	chryseobacterium sp. ci27 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.06959707	1.89E-120	435.898			0	0	0	0	0	0	4	13	0	0	0	0
OTU_123	gu470898.1 prevotella denticola str. f0289  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella denticola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			5	6	3	3	4	2	1	0	3	6	1	0
OTU_124	gq061259.1 topographical and temporal human skin microbiome skin retroauricular crease clone nbw17f12c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella intermedia;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.26739927	4.24E-135	484.589			5	8	0	1	0	0	0	0	7	4	0	6
OTU_125	aj239278.1 neisseria elongata subsp. glycolytica str. j2 subsp.  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria elongata;superkingdom__bacteria	98.90510949	6.33E-133	478.277			8	0	2	8	1	6	0	1	4	2	6	36
OTU_126	gq113833.1 topographical and temporal human skin microbiome skin volar forearm clone nbw636e07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces odontolyticus;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	97.49103943	8.97E-125	451.227			1	0	0	0	0	1	0	0	3	2	4	14
OTU_127	af287802.1 selenomonas infelix str. atcc 43532  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__selenomonas;s__selenomonas infelix;superkingdom__bacteria	100	2.85E-137	491.803			3	3	1	10	3	0	1	2	3	1	5	4
OTU_128	aj576247.1 pseudomonas syringae lz4w  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas syringae;superkingdom__bacteria;species group  pseudomonas syringae group	97.81021898	1.05E-123	446.718			0	0	0	0	0	0	0	0	37	0	0	0
OTU_129	gq036446.1 topographical and temporal human skin microbiome skin palm clone nbu364f03c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas gingivalis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			0	0	0	0	0	0	0	29	0	0	0	0
OTU_130	uncultured catonella sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__lachnospiraceae;g__catonella;s__catonella spp.;superkingdom__bacteria	99.27007299	1.49E-134	482.786			6	1	2	6	0	1	0	2	8	15	5	6
OTU_131	chryseobacterium sp. ci27 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.85057471	1.01E-123	447.62			0	0	0	0	0	0	104	592	0	0	0	0
OTU_132	uncultured rothia sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.53479853	3.22E-130	469.261			57	238	821	478	40	2	1	0	12	6	4	6
OTU_133	acinetobacter sp. b51 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	99.21568627	3.46E-123	444.915			0	0	0	0	0	0	114	0	0	0	0	0
OTU_134	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	96.77419355	1.62E-121	439.505			4	2	9	5	4	11	0	0	5	2	4	4
OTU_135	porphyromonas sp. mi10_1288x ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__porphyromonas;s__porphyromonas sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	84.24908425	3.49E-79	299.744			0	0	0	0	0	0	0	0	10	18	0	0
OTU_136	eu834270.1 chryseobacterium soldanellicola str. ds52  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium soldanellicola;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.17518248	5.85E-127	458.44			0	0	0	0	0	0	10	53	0	0	0	0
OTU_137	pseudomonas sp. e11_ice11 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;superkingdom__bacteria	97.5088968	1.75E-127	459.342			0	0	0	0	0	0	0	0	21	1	0	0
OTU_138	am157441.1 streptococcus parasanguinis mother v4  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	98.16849817	2.03E-126	456.637			12	20	3	3	12	5	0	3	2	4	4	4
OTU_139	dq009623.1 capnocytophaga leadbetteri str. ahn8855  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__capnocytophaga;s__capnocytophaga leadbetteri;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			5	1	1	4	2	0	0	0	2	2	1	12
OTU_140	uncultured campylobacter sp. ;k__bacteria;p__proteobacteria;c__epsilonproteobacteria;o__campylobacterales;f__campylobacteraceae;g__campylobacter;s__campylobacter spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	99.63369963	3.48E-136	489.098			0	0	1	8	0	0	0	0	0	7	5	6
OTU_141	gu045386.1 streptococcus oralis str. dsmz 20395  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	98.37837838	2.44E-85	318.679			2	3	0	0	0	1	0	1	5	3	0	1
OTU_142	fm873283.1 occupant source house floor dust clone fd01a10  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	96.4028777	1.95E-120	436.8			3	3	0	2	16	31	0	0	1	1	3	1
OTU_143	af542074.1 kocuria varians str. atcc 15306  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__kocuria;s__kocuria rhizophila;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	27	0	0	0	0	0
OTU_144	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	100	2.98E-124	448.522			15	1	7	13	15	11	0	3	6	5	12	6
OTU_145	streptococcus salivarius subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	96.78571429	3.83E-123	444.915			2	2	0	0	8	14	0	5	0	1	1	0
OTU_146	u41347.1 capnocytophaga granulosa str. lmg16022 t ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__capnocytophaga;s__capnocytophaga granulosa;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63369963	3.48E-136	489.098			2	1	0	12	0	0	0	1	1	1	0	7
OTU_147	uncultured eubacterium sp. ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	0	3	0	0	0	0	11	1	2	8
OTU_148	ef108444.1 veillonella sp. str. nvg 05cf  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella parvula;superkingdom__bacteria	97.12230216	3.12E-124	449.423			4	2	0	3	0	2	0	0	3	2	2	9
OTU_149	ay959177.1 microbes on human vaginal epithelium clone rrna404  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__lactobacillaceae;g__lactobacillus;s__lactobacillus vaginalis;superkingdom__bacteria	99.26739927	4.24E-135	484.589			4	13	3	7	0	0	0	0	0	0	0	0
OTU_150	streptococcus oligofermentans as 1.3089 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oligofermentans;superkingdom__bacteria	97.06959707	8.68E-125	450.325			2	2	1	1	9	3	0	0	1	0	1	2
OTU_151	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.52398524	4.88E-128	461.145			0	0	0	0	0	0	47	346	0	0	0	0
OTU_152	uncultured fusobacterium sp. ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium spp.;superkingdom__bacteria	99.26470588	1.48E-134	482.786			0	1	1	2	0	0	0	0	1	2	2	15
OTU_153	veillonella dispar ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	98.15498155	2.45E-125	453.03			7	2	4	8	2	6	2	1	1	0	4	5
OTU_154	cardiobacterium sp. auto5 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__cardiobacteriales;f__cardiobacteriaceae;g__cardiobacterium;s__cardiobacterium sp.;superkingdom__bacteria	99.6350365	1.22E-135	487.294			3	1	0	6	0	1	0	0	0	3	2	11
OTU_155	uncultured selenomonas sp. ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__selenomonas;s__selenomonas spp.;superkingdom__bacteria	99.63235294	1.21E-135	487.294			4	1	1	0	1	10	0	0	2	0	4	3
